dataset,case_id,backend,backend_label,variant,variant_label,E_full_eV,E_variant_eV,delta_E_variant_minus_full_eV,delta_positive_means,within_0p01_eV,within_0p05_eV,full_better_gt_0p05_eV,variant_better_gt_0p05_eV,plot_note
OCD62,046,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_forbid,w/o Forbid,-4.241325378417969,-4.417289733886719,-0.175964355,variant_higher_less_stable_than_full,False,False,False,True,success_only_delta; natural_failures_are_in_failure_audit
OCD62,046,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_termination,w/o Term,-4.241325378417969,-4.241508483886719,-0.000183105,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,047,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_slip,w/o Slip,-2.113170623779297,-2.113170623779297,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,047,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_forbid,w/o Forbid,-2.113170623779297,-2.149435043334961,-0.036264420,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,047,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_termination,w/o Term,-2.113170623779297,-2.113170623779297,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,048,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_slip,w/o Slip,-11.654596328735352,-6.983524322509766,4.671072006,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,048,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_forbid,w/o Forbid,-11.654596328735352,-11.654718399047852,-0.000122070,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,048,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_termination,w/o Term,-11.654596328735352,-11.654596328735352,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,049,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_slip,w/o Slip,-8.627952575683594,-8.628105163574219,-0.000152588,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,049,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_forbid,w/o Forbid,-8.627952575683594,-8.628105163574219,-0.000152588,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,049,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_termination,w/o Term,-8.627952575683594,-8.249351501464844,0.378601074,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,050,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_slip,w/o Slip,-3.5041396617889404,-3.3380630016326904,0.166076660,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,050,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_forbid,w/o Forbid,-3.5041396617889404,-3.3380630016326904,0.166076660,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,050,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_termination,w/o Term,-3.5041396617889404,-3.5041396617889404,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,051,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_slip,w/o Slip,-3.1345107555389404,-3.1345107555389404,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,051,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_forbid,w/o Forbid,-3.1345107555389404,-3.134526014328003,-0.000015259,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,051,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_termination,w/o Term,-3.1345107555389404,-3.1345107555389404,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,052,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_slip,w/o Slip,-0.1671810150146484,-0.1586074829101562,0.008573532,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,052,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_forbid,w/o Forbid,-0.1671810150146484,-0.1671810150146484,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,052,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_termination,w/o Term,-0.1671810150146484,-0.1658496856689453,0.001331329,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,053,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_slip,w/o Slip,-3.145526885986328,-3.1455345153808594,-0.000007629,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,053,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_termination,w/o Term,-3.145526885986328,-3.1455345153808594,-0.000007629,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,054,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_slip,w/o Slip,-11.695304870605469,-11.695304870605469,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,054,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_forbid,w/o Forbid,-11.695304870605469,-11.695274353027344,0.000030518,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,054,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_termination,w/o Term,-11.695304870605469,-11.695304870605469,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,055,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_slip,w/o Slip,-2.739093780517578,-2.739093780517578,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,055,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_forbid,w/o Forbid,-2.739093780517578,-2.739093780517578,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,055,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_termination,w/o Term,-2.739093780517578,-2.739093780517578,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,056,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_slip,w/o Slip,-12.998695373535156,-12.998695373535156,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,056,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_forbid,w/o Forbid,-12.998695373535156,-12.998695373535156,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,056,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_termination,w/o Term,-12.998695373535156,-12.998695373535156,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,057,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_slip,w/o Slip,-10.486995697021484,-10.486995697021484,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,057,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_forbid,w/o Forbid,-10.486995697021484,-10.486995697021484,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,057,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_termination,w/o Term,-10.486995697021484,-10.486995697021484,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,058,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_slip,w/o Slip,-2.9037342071533203,-2.9037342071533203,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,058,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_forbid,w/o Forbid,-2.9037342071533203,-2.903726577758789,0.000007629,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,058,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_termination,w/o Term,-2.9037342071533203,-2.903726577758789,0.000007629,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,059,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_slip,w/o Slip,-2.848228454589844,-2.8234786987304688,0.024749756,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,059,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_forbid,w/o Forbid,-2.848228454589844,-2.848228454589844,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,059,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_termination,w/o Term,-2.848228454589844,-2.848228454589844,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,060,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_slip,w/o Slip,-8.329967498779297,-8.329967498779297,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,060,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_forbid,w/o Forbid,-8.329967498779297,-8.329967498779297,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,060,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_termination,w/o Term,-8.329967498779297,-8.329967498779297,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,061,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_slip,w/o Slip,-10.732337951660156,-10.713722229003906,0.018615723,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,061,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_forbid,w/o Forbid,-10.732337951660156,-10.710975646972656,0.021362305,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,061,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_termination,w/o Term,-10.732337951660156,-10.710792541503906,0.021545410,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,062,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_slip,w/o Slip,-7.339601516723633,-7.339601516723633,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,062,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_forbid,w/o Forbid,-7.339601516723633,-7.334962844848633,0.004638672,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,062,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,no_termination,w/o Term,-7.339601516723633,-7.339601516723633,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,002,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-4.346961975097656,-4.346961975097656,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,003,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-3.288808822631836,-3.1458511352539062,0.142957687,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,004,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-7.159950256347656,-6.488563537597656,0.671386719,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,005,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-10.075138092041016,-9.262384414672852,0.812753677,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,006,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-3.417623519897461,-3.376506805419922,0.041116714,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,007,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-19.925071716308594,-19.317611694335938,0.607460022,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,008,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-8.466651916503906,-7.173670768737793,1.292981148,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,009,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-4.292024612426758,-4.276355743408203,0.015668869,variant_higher_less_stable_than_full,False,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,011,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-4.418554306030273,-4.418554306030273,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,012,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-14.549540519714355,-14.256022453308104,0.293518066,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,013,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-2.746053695678711,-2.2730464935302734,0.473007202,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,014,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-11.384456634521484,-10.13772201538086,1.246734619,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,015,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-1.094757080078125,-1.094757080078125,0.000000000,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,016,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-9.236335754394531,-9.077842712402344,0.158493042,variant_higher_less_stable_than_full,False,False,True,False,success_only_delta; natural_failures_are_in_failure_audit
OCD62,017,anthropic_claude_sonnet46_mace_mp0_small,Anthropic Claude Sonnet 4.6,one_shot,1-Shot,-2.716468811035156,-2.7164840698242188,-0.000015259,variant_higher_less_stable_than_full,True,True,False,False,success_only_delta; natural_failures_are_in_failure_audit
